"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"NUWLQFSHRGFFRC-UHFFFAOYNA-N,CHEMBL186957,4128,N,4.83,chembl20,304820,9606,MAOA,2549,C12=C(OC=3C(C1=O)=CC=CC3)C(Br)=C(C(=C2O)C)O"
"NSZOOTFULQJCQX-UHFFFAOYNA-N,CHEMBL2391877,4128,A,5.72,chembl20,965284,9606,MAOA,2549,C=1(C=CC=2C(C1)=C(OC2)O)OCCOC3=CC=CC=C3"
"OAXATZGCTRXLHW-UHFFFAOYNA-N,70692806,4128,A,5.20343,pubchem,675159,9606,MAOA,2549,BrC1=CC=C(COC=2C=C(O)C(=CC2)C(=O)C)C=C1"
"NPNZPXPMIDOIDD-BQYQJAHWNA-N,CHEMBL2420789,4128,N,4.23,chembl20,979172,9606,MAOA,2549,C1=CC(=CC(=C1)C(/C=C/C2=CC=C(O2)C)=O)Cl"
"NMWGICDYNHEGFX-UHFFFAOYNA-N,CHEMBL144945,29253,A,5.34,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCCO)C=2C=CC(=CC2)C3=CC=CC=C3"
"OMICQBVLCVRFGN-UHFFFAOYNA-N,CHEMBL16312,4128,N,3.82,chembl20,612768,9606,MAOA,2549,C=1C=CC2=C(C1)OC(=CC2=O)C3=CC=C(C=C3)OC"
"OIGAIQKYFPNSPP-UHFFFAOYNA-N,CHEMBL488075,4128,A,6.16,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OCC(=C)Br)C)OC(C3C2=CCCC3)=O"
"OOAHBMBOXHFNET-UHFFFAOYNA-N,CHEMBL202017,4128,N,4.91,chembl20,332420,9606,MAOA,2549,C=1C=2OC=C(C2C=C3C1OC(C(C3)=NC(CN)=O)=O)C"
"OLCQJTHIMNTNQW-UHFFFAOYNA-N,CHEMBL188014,4128,A,6.96,chembl20,304820,9606,MAOA,2549,C1=CC2=C(C=C1)OC3=C(C2=O)C(=CC(=C3)OC)O"
"ODZNLKLAVFKUMY-DLGLGFIGNA-N,CHEMBL1079383,4128,N,4.16,chembl20,619726,9606,MAOA,2549,N1=C(CC(N1C(N)=S)C2=CC=CN2)C=3SC=CC3"
"PDSHIEGZAPQXKU-UHFFFAOYNA-N,20331466,4128,A,7.60206,pubchem,751608,9606,MAOA,2549,O(CCCC1=CC=CC=C1)C2=CC=3C(=COC3O)C=C2"
"PEKSSDPOFXGIFB-UHFFFAOYNA-N,CHEMBL63316,29253,A,6.3,chembl20,123290,10116,MAOA,2549,S1(C2=C(C=CC(=C2)OC(=O)C)OC=3C1=CC=CC3)(=O)=O"
"PFAVTOHWHIEEMA-WYUMXYHSNA-N,CHEMBL1823802,4128,N,4.58,chembl20,762553,9606,MAOA,2549,C1(=C(C=C(C=C1C)CC=2SC(=NC2O)O)C)O"
"OWKASAAWGOHLSW-UHFFFAOYNA-N,CHEMBL1945150,4128,A,5.51,chembl20,802204,9606,MAOA,2549,C1(OCCC2=CC=CC=C2)=CC=C3C(=C1)C(C=CO3)=O"
"OZLHGBDIEOEQAN-YHMJCDSINA-N,CHEMBL1253335,4128,N,3.82,chembl20,663026,9606,MAOA,2549,C=1(C(CN(C(NC)=S)N1)C)C=2C=CC(=CC2)C"
"OGXIZGGNCJQUSH-YHSKDTNENA-N,70682126,4128,A,5.92191,pubchem,672470,9606,MAOA,2549,BrC=1C=2N=CC(C2C=CC1)=CC=3N=C(N(C3O)C)N"
"NROOSOADTGIFMI-YAQRNVERNA-N,CHEMBL541474,4128,N,4.84,chembl20,829593,9606,MAOA,2549,C=1C=C2C(=CNC2=CC1)/C=C\3/C(NC(N3)=S)=O"
"NSFWOEMZWXEJRD-UHFFFAOYNA-N,CHEMBL487050,4128,A,6.92,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OCC(C)=O)OC)OC(C3C2=CCC3)=O"
"OFPYMRKXNCKFBA-DLGLGFIGNA-N,CHEMBL592976,29253,A,5.52,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CS3)C(=S)N"
"OBYULQUJRBRNQK-UHFFFAOYNA-N,CHEMBL2062874,4128,N,3.99,chembl20,832296,9606,MAOA,2549,C1=C(OCC2=CC(=CC=C2)Br)C(=C(O)C=C1)C(C)=O"
"OERHOWFXDDHRBP-UHFFFAOYNA-N,CHEMBL399620,29253,N,4.42,chembl20,450266,10116,MAOA,2549,C1(=CC=CC=C1)C2=NN=C3C(C4=C(C=CC=C4)C3=N2)=O"
"NIDOWQASNDXJHQ-UHFFFAOYNA-N,CHEMBL303411,29253,A,6.22,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=CC(=C2CC)OC)OC=3C1=CC=CC3)(=O)=O"
"NIQXPLGZTIPJKG-YHMJCDSINA-N,71462073,4128,A,6.42022,pubchem,695108,9606,MAOA,2549,S(CCC(C)C)C=1C=C2C(=CC1)C(=O)NC2=O"
"NDPLWTXZPOCAPT-UHFFFAOYNA-N,CHEMBL151559,29253,A,6.1,chembl20,122960,10116,MAOA,2549,C(OC1=CC(CCN(CC#C)C)=CC=C1)(N(CC)C)=O"
"NEFKNYNCURZLRJ-UHFFFAOYNA-N,CHEMBL1927673,4128,N,4.61,chembl20,792694,9606,MAOA,2549,O=C1N(C)C(C2=C(N=C(N2C)SC3CCCCC3)N1C)=O"
"ORLUBUYLVCUFDE-UHFFFAOYNA-N,CHEMBL421088,29253,N,4.6,chembl20,122938,10116,MAOA,2549,O=C1C2=CC=CC=C2C3=NN=C(C=C13)C4=CC=CC=C4"
"OPONMIJVHXOACD-NDKGDYFDNA-N,CHEMBL1253303,4128,N,3.82,chembl20,663026,9606,MAOA,2549,C=1(CCN(C(=S)NC)N1)C=2C=CC(=CC2)C"
"OPBWBJOQGLPPBG-UHFFFAOYNA-N,CHEMBL126505,29253,N,4.3,chembl20,122938,10116,MAOA,2549,C1=2C(=NNC(=C1)C=CC3=CC=CC=C3)C4=CC=CC=C4C2O"
"OJOVCIYZZGJNJH-UHFFFAOYNA-N,CHEMBL3288293,4128,A,6.58,chembl20,1363618,9606,MAOA,2549,C=1C(=CC2=C(C1)C(CCC2)=O)OCC3=CC=C(C=C3)F"
"OGVYLPHSSJTUKP-GJZGRUSLNA-N,CHEMBL511601,4128,A,5.0,chembl20,514663,9606,MAOA,2549,[C@]1([C@](C2=CC=CC=C2)(F)C1)(N)C3=CC=CC=C3"
"MHBZUKLIQINFCG-YAQRNVERNA-N,CHEMBL174289,4128,N,0.7,chembl20,739780,9606,MAOA,2549,C=1(N(C=CC1)C)C(NCC2=CC(F)=CC=C2)=O"
"MJIWUHDRGWURJW-UHFFFAOYNA-N,CHEMBL1835326,4128,N,4.46,chembl20,772924,9606,MAOA,2549,O1C=2C=CC(=CC2C=C(C1=O)C3=CC=CC(=C3)O)C"
"MJXARBMPJZTTEJ-UHFFFAOYNA-N,57379750,4128,A,6.97469,pubchem,644756,9606,MAOA,2549,ClC1=CC=C(COC=2C=C3C(OC=CC3=O)=CC2)C=C1"
"MGAOAMZOLCYPSY-UHFFFAOYNA-N,CHEMBL1927672,4128,N,4.82,chembl20,792694,9606,MAOA,2549,O=C1N(C)C(C=2N(C)C(=NC2N1C)SCCC(C)C)=O"
"MIYJTSGMYOKUNW-UHFFFAOYNA-N,CHEMBL426457,29253,N,4.96,chembl20,305534,10116,MAOA,2549,N(CC(CC1=CC=CC=C1)N)C(CC2=CC=CC=C2)C"
"PYGNVSDRIIPHQP-WYUMXYHSNA-N,CHEMBL417970,29253,A,7.4,chembl20,99937,10116,MAOA,2549,C=12C(C=3C=CC=CC3C1C=CC(NC(=O)C)=C2)=O"
"PTYUVQNFUDLXLG-LILDFLRNNA-N,CHEMBL1253699,4128,A,5.76,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCC3)=N2)C=CC1F"
"QVRCMKRWJWCRGW-DLGLGFIGNA-N,CHEMBL1253305,4128,N,3.82,chembl20,663026,9606,MAOA,2549,C=1(C(CN(C(=S)N)N1)C)C=2C=CC(=CC2)F"
"QYMUFCDNSROFHA-YAQRNVERNA-N,CHEMBL63669,29253,A,7.37,chembl20,99936,10116,MAOA,2549,N1C2=C(C=CC(NC(=O)C)=C2)C=3C1=CC=CC3"
"PKTQHXZCHYIMFP-UHFFFAOYNA-N,CHEMBL303605,29253,A,5.92,chembl20,123289,10116,MAOA,2549,S1(C2=C(C=CC=C2C(O)CO)OC=3C1=CC=CC3)(=O)=O"
"PNDKVCGHGFDDSR-CDZRGBSPNA-N,70696769,4128,A,5.23158,pubchem,672470,9606,MAOA,2549,BrC=1C=C2C(=CNC2=CC1)/C=C/3\NC(=NC3=O)N"
"PPEXFAOKNGMYRZ-HCKMINDGNA-N,CHEMBL145059,29253,N,3.99,chembl20,983945,10116,MAOA,2549,N1C=2C=C(OCC3=CC=CC=C3)C=CC2CCC1=O"
"PPEXFAOKNGMYRZ-HCKMINDGNA-N,CHEMBL145059,4128,N,4.04,chembl20,983943,9606,MAOA,2549,N1C=2C=C(OCC3=CC=CC=C3)C=CC2CCC1=O"
"PPQOKHMNDXEOFH-UHFFFAOYNA-N,CHEMBL459962,4128,N,2.22,chembl20,739780,9606,MAOA,2549,C=1C=C2C=C(CN(C3=CC=CC=C3)C)N(C2=CC1)C"
"PHNPJMNJTLYYAU-WYUMXYHSNA-N,764149,4128,A,5.59346,pubchem,1117363,9606,MAOA,2549,S1C(=C(N=C1NN=C(C)C)C2=CC=CC=C2)C"
"RHYBKUNTXZXFRW-UHFFFAOYNA-N,11055762,4128,A,6.4023,pubchem,409942,9606,MAOA,2549,O1C2=C(C3=CCCCC3C1=O)C=CC(OCC(=O)C)=C2OC"
"RGLLVTXHSVIJPL-YAQRNVERNA-N,CHEMBL354285,4128,N,0.23,chembl20,739780,9606,MAOA,2549,C=1(N(C=CC1)C)C(NCC2=C(F)C=CC=C2)=O"
"RHBGITBPARBDPH-XLEXYNGRNA-N,CHEMBL332122,29253,N,4.74,chembl20,814309,10116,MAOA,2549,C1=CC(/C=C/C=C/C(=O)O)=CC=2OCOC21"
"RERZNCLIYCABFS-UHFFFAOYNA-N,CHEMBL340807,29253,A,7.92,chembl20,122945,10116,MAOA,2549,C1N=C(C)C2=C(C1)C3=C(C=C(C=C3)OC)N2"
"QQZCOFHXAFUDRL-UHFFFAOYNA-N,CHEMBL2417773,4128,N,4.93,chembl20,979034,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3Cl)C)O"
"QEOMUNIOZPWFSQ-UHFFFAOYNA-N,CHEMBL1256153,4128,A,7.06,chembl20,664236,9606,MAOA,2549,C=1C=C2C(N3C(C(CC4=CC=CC=C4)=N2)=NN=C3)=CC1"
"QKZWCEOBPNTWFL-UHFFFAOYNA-N,CHEMBL63691,29253,A,5.7,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=CC=C2C(OC)C)OC=3C1=CC=CC3)(=O)=O"
"QNLAYDBJFMLLRW-UHFFFAOYNA-N,71559917,4128,A,6.86328,pubchem,751624,9606,MAOA,2549,ClC1=CC=C(OCCOC2=CC=3C(=COC3O)C=C2)C=C1"
"QJIMRIAYMMVZRY-UHFFFAOYNA-N,CHEMBL193154,29253,N,4.84,chembl20,305534,10116,MAOA,2549,C1(=C(C=C(C(=C1)OC)SCCCCC)OC)CC(N)C"
"RLJGNKUWFSRASJ-UHFFFAOYNA-N,CHEMBL151923,29253,A,5.68,chembl20,123093,10116,MAOA,2549,C(OC1=CC(CC(NCC#C)C)=CC=C1)(N(CC)C)=O"
"RMAYMVOWWDYRGB-UHFFFAOYNA-N,53324249,4128,A,5.98978,pubchem,550168,9606,MAOA,2549,O(C1=CC=2NC3=C(C2C=C1)C=CN=C3C)CCN(C)C"
"RKTXLCSBVLATFE-UHFFFAOYNA-N,CHEMBL2417761,4128,N,3.82,chembl20,979035,9606,MAOA,2549,C=1C=CC(=CC1)C2=NN(C(C2)C3=CC=CC(=C3)C)C"
"RCRBGLVNYDDALK-UHFFFAOYNA-N,CHEMBL151922,29253,N,4.84,chembl20,123099,10116,MAOA,2549,C(OC1=CC(CC(NCC#C)C)=CC=C1)(N(CCC)C)=O"
"SAMSTUSVIMIKDZ-FNORWQNLNA-N,CHEMBL2420792,4128,N,4.21,chembl20,979172,9606,MAOA,2549,C=1C(=CC=C(C1)C(/C=C/C2=CC=C(O2)Br)=O)F"
"SAYPPJQQGVXKAP-UHFFFAOYNA-N,10682241,4128,A,6.10127,pubchem,1152188,9606,MAOA,2549,O(C=1C=C2CCCC(=O)C2=CC1)CC3=CC=CC=C3"
"RYKZFLNYPLAFIE-UHFFFAOYNA-N,CHEMBL126886,29253,A,5.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C=3N=CC=CC3)C=4C=CC=CC4C2=O"
"RZTTWIXYIUTQIT-UHFFFAOYNA-N,CHEMBL186416,4128,N,4.24,chembl20,304820,9606,MAOA,2549,C=12C(C=3C=CC=C(C3OC1C=C(C=C2OC)OC)OC)=O"
"RXNRDMZVQDXENM-GDNBJRDFNA-N,CHEMBL1946827,4128,N,4.4,chembl20,800167,9606,MAOA,2549,C=1C(C)=CC=2O/C(/C(C2C1)=O)=C\C3=CC=CC=C3"
"QRQYMVJZIYRTEU-YAQRNVERNA-N,CHEMBL1642674,4128,A,5.6,chembl20,699650,9606,MAOA,2549,C1(=CC=2C(C(=O)NC2C=C1)=O)OC3=CC=CC=C3"
"QQTCRYBJQHFLAT-UHFFFAOYNA-N,CHEMBL2417760,4128,A,5.49,chembl20,979034,9606,MAOA,2549,C=1C=CC(=CC1)C2=NN(C(C2)C3=CC=CC=C3C)C"
"PIPWXKDJFFRUES-UHFFFAOYNA-N,CHEMBL67382,29253,A,6.0,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=C(C=C2)Br)C(C3=C1C=CC=C3)=O)(=O)=O"
"CHDGAVDQRSPBTA-UHFFFAOYNA-N,CHEMBL18504,29253,A,8.1,chembl20,122946,10116,MAOA,2549,C1(C(=C(C)C=2C(O1)=CC(OS(=O)(=O)CC)=CC2)C)=O"
"RQLLESRRTCUQDH-UHFFFAOYNA-N,CHEMBL129769,29253,N,4.51,chembl20,122938,10116,MAOA,2549,N=1C2=C(CC3=C2C=CC=C3)C=C(N1)C4=CC=CC=C4"
"RQMWJSWLKXHIEZ-GPQMBLKYNA-N,CHEMBL220495,4128,N,4.32,chembl20,661995,9606,MAOA,2549,C1(=NC(=CS1)C2=CC=CC=C2)NN=C3CCCCC3"
"RUBLCFRHGQTMRM-UHFFFAOYNA-N,CHEMBL2062875,4128,N,3.84,chembl20,832296,9606,MAOA,2549,C1=C(OCC2=CC=C(C=C2)Br)C(=C(O)C=C1)C(C)=O"
"RUIFDUVNEYPMGO-UHFFFAOYNA-N,CHEMBL2207489,29253,A,5.65,chembl20,881848,10116,MAOA,2549,O1N=C(C2=C1C=C(C=C2)F)C3CCN(CC3)CCC"
"RTORNQDWFDEDPT-UHFFFAOYNA-N,CHEMBL108660,29253,A,5.71,chembl20,123581,10116,MAOA,2549,C=12OC(=O)C=C(C1C=CC(=C2)OCC3=CC=CC=C3)C"
"ROMFZBBIJSONPM-LUAWRHEFNA-N,CHEMBL1222281,4128,A,5.46,chembl20,762553,9606,MAOA,2549,C1(N(CCC#N)C(=O)/C(/S1)=C/C2=CC=CC=C2)=O"
"RMOCLYAXEFWGCG-UHFFFAOYNA-N,CHEMBL590120,29253,A,5.41,chembl20,603299,10116,MAOA,2549,C1(=CC=C(C=C1)O)C2NN=C(C=3C=CC=CC3O)C2"
"SJJJFWHFSTWMGP-UHFFFAOYNA-N,CHEMBL599547,4128,N,3.82,chembl20,612768,9606,MAOA,2549,C=1(C=CC2=C(C1)OC(=CC2=S)C3=CC=C(C=C3)C)F"
"VEQOLGASMZQMDF-YAQRNVERNA-N,CHEMBL1269721,4128,N,4.29,chembl20,673984,9606,MAOA,2549,C(C=1N=NN(C1)C=2C=C(C=CC2)C(O)=O)N"
"VINSFEYLDCOKEU-UHFFFAOYNA-N,CHEMBL187624,29253,A,5.76,chembl20,302385,10116,MAOA,2549,C(C=1N(C=CC1)C)(C(N(C)C)C=2C=CC=CC2)=O"
"VIQUFMLYRNORQX-UHFFFAOYNA-N,CHEMBL46898,29253,A,8.82,chembl20,123446,10116,MAOA,2549,C=1(N(C=2C=CC(=CC2C1)OC)C)CN(CC#C)C"
"VHOGYURTWQBHIL-HCKMINDGNA-N,CHEMBL960,4128,N,4.68,chembl20,774648,9606,MAOA,2549,C1=C(NC(C=2C=NOC2C)=O)C=CC(=C1)C(F)(F)F"
"VDRJEZWOTHENFG-UHFFFAOYNA-N,CHEMBL1835225,4128,N,4.6,chembl20,772924,9606,MAOA,2549,O1C(=O)C(=CC2=CC(=CC=C12)O)C=3C=CC(=CC3)C"
"VFQGCSZINPSFBG-GPQMBLKYNA-N,CHEMBL1253605,4128,N,4.74,chembl20,662857,9606,MAOA,2549,C=1C2=C(C=CC(=C2)NC(C3CCCCC3)=O)NC1C"
"TULLDPWIIXTXPB-OENXLSQZNA-N,CHEMBL597761,29253,N,4.25,chembl20,610338,10116,MAOA,2549,O1CCN(CC1)CCCNC(C2=CC=C(N=C2)O)=O"
"SWOABTIRXVFXGR-HCKMINDGNA-N,62705294,4128,A,6.27327,pubchem,672470,9606,MAOA,2549,BrC=1C=C2N=CC(C2=CC1)=CC=3NC(SC)=NC3O"
"SWXXZNFUWOJCOC-UHFFFAOYNA-N,CHEMBL1917526,4128,N,4.56,chembl20,786455,9606,MAOA,2549,C1=CC2=C3C(C4=C(C(C3=C1)=O)C=CC=C4)=NCC2"
"SZYNJYNLKVJZCG-UHFFFAOYNA-N,CHEMBL2417764,4128,N,4.29,chembl20,979034,9606,MAOA,2549,C=1C=CC(=CC1)C2=NN(C(C2)C3=CC=CC(=C3)Cl)C"
"SJUHDYWILSOYEK-WYUMXYHSNA-N,CHEMBL1642671,4128,N,4.72,chembl20,699650,9606,MAOA,2549,C1=CC=2C(=O)C(=O)NC2C=C1OCC3=CC=CC=C3"
"SKSNWJPZQYVOQU-UHFFFAOYNA-N,CHEMBL2207485,29253,A,5.39,chembl20,881848,10116,MAOA,2549,N1(C=C(C=2C=CC(=CC12)F)C3CCN(CC3)CCC)C"
"SRBTUFCYRZJVEF-FBBQLMTNNA-N,72205055,4128,N,,pubchem,761814,9606,MAOA,2549,S1C(N/N=C(\C=2C=CN=CC2)/C)=NC(=C1)C"
"SPYQRYLMKRNKFD-UHFFFAOYNA-N,CHEMBL544398,29253,A,5.0,chembl20,123256,10116,MAOA,2549,C(OC1=C2C(C(CC2)N(C)C)=CC=C1)(N(C)C)=O"
"SQLINTILAKQRPD-YHMJCDSINA-N,CHEMBL123071,4128,A,7.17,chembl20,122928,9606,MAOA,2549,C=1(C=C2C=C(N(=O)=O)C=CC2=CC1O)C(=O)O"
"SQNIKRCWTLDSIB-WYUMXYHSNA-N,CHEMBL598587,29253,N,4.64,chembl20,610338,10116,MAOA,2549,O1CCN(CC1)CCCNC(C=2C=C(C=NC2)Br)=O"
"SOYRMBLAEHNYOD-YAQRNVERNA-N,CHEMBL81195,29253,A,6.7,chembl20,123276,10116,MAOA,2549,S1C=2C(=CC=C(C(=O)NC)C2)NC3=C1C=CC=C3"
"VRVCIYIVKIFEPH-UHFFFAOYNA-N,53319492,4128,A,8.40894,pubchem,550168,9606,MAOA,2549,O(CC(C)C)C1=CC=2NC3=C(C2C=C1)C=CN=C3C"
"VVXTVQMXZGMAAH-LILDFLRNNA-N,CHEMBL379678,29253,A,8.06,chembl20,341082,10116,MAOA,2549,C1=CC2=NC(CC3=CC=CC=C3)=C(NN)N=C2C=C1"
"VWBIQNFSFHCRAW-DLGLGFIGNA-N,CHEMBL596453,29253,A,5.41,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CO3)C(=S)N"
"VWUCLZXCUKQHFF-DLGLGFIGNA-N,CHEMBL1253358,4128,N,3.82,chembl20,663026,9606,MAOA,2549,C=1(C(CN(C(=S)N)N1)C)C=2C=CC(=CC2)Cl"
"VXERYFCXABLZKJ-YAQRNVERNA-N,16082797,29253,A,5.92082,pubchem,270418,10116,MAOA,2549,O1C(C2=NCCN2)=CC=C1C3=CC=C(C=C3)CO"
"VJSXYTMXFSBYDX-UHFFFAOYNA-N,CHEMBL298491,29253,A,8.24,chembl20,123446,10116,MAOA,2549,C=1(N(C2=CC=C(C=C2C1)O)C)CN(CC#CC)C"
"UNPZPZNKQLUCBS-KJQBJTEXNA-N,62705457,4128,A,5.74473,pubchem,672470,9606,MAOA,2549,BrC=1C=2C(=CNC2C=CC1)CC3=NC(=NC3=O)NC"
"UNTDCABJEUFVOR-UHFFFAOYNA-N,CHEMBL241415,29253,N,4.67,chembl20,450264,10116,MAOA,2549,C1=CC2=C(C=C1)C(=O)C=3C(=NC=NC23)C4=CC=CC=C4"
"ULWSONREDISANN-BKEYRURZNA-N,CHEMBL1823807,4128,N,4.17,chembl20,762553,9606,MAOA,2549,C1=C(C=C(C=C1)/C=C\2/SC(NC2=O)=O)Br"
"UKKCGLHUHYFIKF-UHFFFAOYNA-N,CHEMBL340028,29253,N,4.3,chembl20,122938,10116,MAOA,2549,C1=2C(C=3C=CC=CC3C1=NN=CC2CC4=CC=CC=C4)=O"
"UHPFUDXNUSLKBE-BDAKNGLRNA-N,CHEMBL446059,4128,N,4.12,chembl20,514663,9606,MAOA,2549,[C@@H]1([C@](C=2C=CC(=CC2)C(F)(F)F)(F)C1)N"
"UHPFUDXNUSLKBE-IUCAKERBNA-N,CHEMBL468597,4128,A,6.1,chembl20,514663,9606,MAOA,2549,[C@H]1([C@](C=2C=CC(=CC2)C(F)(F)F)(F)C1)N"
"UBRQYFSVFIEHIR-UHFFFAOYNA-N,76321762,4128,A,6.03152,pubchem,1072637,9606,MAOA,2549,O(C=1C=C2OC(=O)C(=NC(=O)C)CC2=CC1)CCCC#C"
"TYBKWFGSEGZDCL-YAQRNVERNA-N,CHEMBL596313,29253,A,5.37,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CO3)C(=S)NCC"
"SXZBHKWBYLGFFJ-WYUMXYHSNA-N,CHEMBL305250,29253,A,7.4,chembl20,99936,10116,MAOA,2549,C1(OC2=CC(NC(=O)C)=CC=C2C=3C1=CC=CC3)=O"
"UAMPJVJAALGMNG-UHFFFAOYNA-N,CHEMBL1501880,4128,N,3.82,chembl20,769478,9606,MAOA,2549,O1C2=C(C=3C(C=C2)=CC=CC3)C=C(C1=O)C(=O)C"
"TZBJGXHYKVUXJN-UHFFFAOYNA-N,CHEMBL44,4128,A,5.6,chembl20,774648,9606,MAOA,2549,C=1C(O)=CC(O)=C2C(=O)C(=COC12)C3=CC=C(O)C=C3"
"TZGWMEGWELTBLM-UHFFFAOYNA-N,76336203,4128,A,5.8041,pubchem,1072637,9606,MAOA,2549,O1C2=C(C=C(C1=O)C(OC)=O)C=CC(OCC#C)=C2"
"TZOXTUGEEZYMTF-WYUMXYHSNA-N,CHEMBL597764,29253,A,7.0,chembl20,610338,10116,MAOA,2549,O1CCN(CC1)CCCNC(C=2C=C(C(=NC2)Cl)Cl)=O"
"SMYLLVARPUFDQZ-UHFFFAOYNA-N,CHEMBL1917531,4128,A,5.67,chembl20,786455,9606,MAOA,2549,C=1(C=C2C(=C3C(C4=C2C(C1)=CCN4)=CCCC3)O)OC"
"UZDHMFDYNZICFG-DZQCGVKKNA-N,CHEMBL231583,29253,N,4.87,chembl20,446131,10116,MAOA,2549,C=1C(=CC=CC1COC=2C=CC(=CC2)CNCC(=O)N)F"
"UZQPJOLRURURSE-UHFFFAOYNA-N,CHEMBL339627,29253,A,5.08,chembl20,123278,10116,MAOA,2549,C12=C(N=C(N=C1)C3=CC=CC=C3)C=4C=CC=CC4C2=O"
"UWTHJSIQSBIVKX-UHFFFAOYNA-N,CHEMBL111264,29253,N,4.66,chembl20,123581,10116,MAOA,2549,C1=2C(C=C(OC1=CC=C(C2)OCC3=CC=CC=C3)C)=O"
"VNYCDMLKRQOQKQ-UHFFFAOYNA-N,CHEMBL607571,4128,N,3.82,chembl20,612768,9606,MAOA,2549,C=1C=CC2=C(C1)OC(=CC2=S)C3=CC=C(C=C3)OC"
"VLZYGOANNLHKCX-UHFFFAOYNA-N,CHEMBL202018,4128,N,4.37,chembl20,332420,9606,MAOA,2549,C1=C2C(=CC=C1OC3C(CCCC3)=O)C(=CC(=O)O2)C"
"VOZJBFJHMHRLDN-ZUVMSYQZNA-N,9921021,29253,A,5.56225,pubchem,657237,10116,MAOA,2549,O1C2=C(OC1)C=CC(=C2)/C=C/C=C/C(OC)=O"
"SCYQIRIBDBKXGG-YAQRNVERNA-N,CHEMBL1642676,4128,A,6.83,chembl20,699650,9606,MAOA,2549,C1(=CC=2C(C(NC2C=C1)=O)=O)C3=CC=CC=C3"
"UQQXUCQIBKFHAY-UHFFFAOYNA-N,CHEMBL333148,29253,N,4.2,chembl20,123279,10116,MAOA,2549,C=12C(C3=CC(Br)=CC=C3N1)=NNC(=C2C=4C=CC=CC4)N"
"UWFCBSLNRTZVLB-SSZFMOIBNA-N,CHEMBL156919,4128,A,5.79,chembl20,100063,9606,MAOA,2549,N1(C\2=C(CC/C2=N/CCC)C=3C1=CC=CC3)C"
"UULMOUNYGUBRNG-UHFFFAOYNA-N,CHEMBL488916,4128,A,8.15,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OC3C(=O)CCC3)C)OC(=O)C=C2C"
"UTDIGEWPBBDFMG-UHFFFAOYNA-N,CHEMBL145330,29253,A,5.11,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCC#N)C=2C=CC(=CC2)C3=CC=CC=C3"
"UTIIBBQVQBFWOG-YGPBECBDNA-N,CHEMBL130217,4128,N,4.96,chembl20,123589,9606,MAOA,2549,C=1(C=2C(=C(F)C=C(C2)F)CC1)CC(=O)N"
"XFPHEDHECANCFF-UHFFFAOYNA-N,CHEMBL150638,29253,A,6.52,chembl20,122955,10116,MAOA,2549,C(OC1=CC(CCN(CC#C)C)=CC=C1)(N(C)C)=O"
"XKTIMFPAATVVSC-UHFFFAOYNA-N,CHEMBL372047,29253,A,7.0,chembl20,302385,10116,MAOA,2549,C(C=1N(C=CC1)C)(C(N2CCSCC2)C3=CC=CC=C3)=O"
"XLEOHANMYAZMTK-WYUMXYHSNA-N,CHEMBL1642670,4128,A,5.91,chembl20,699650,9606,MAOA,2549,C1(=CC=2C(=O)C(=O)NC2C=C1)OCC3=CC=CC=C3"
"WDGAJUXKPLCOPC-YAQRNVERNA-N,CHEMBL1269720,4128,N,4.71,chembl20,673984,9606,MAOA,2549,C(C=1N=NN(C1)C2=CC=C(C=C2)C(O)=O)N"
"WGDUXWMKODNMRH-UHFFFAOYNA-N,CHEMBL2426052,4128,A,5.27,chembl20,983178,9606,MAOA,2549,C(C(CNCC#C)O)OC1=CC=2C(C=C1)=CC=CC2"
"WEEYRFRNWMFAKW-AUWJEWJLNA-N,CHEMBL1172318,4128,N,4.75,chembl20,800167,9606,MAOA,2549,O1/C(/C(C=2C1=CC(=CC2)O)=O)=C\C3=CC=CC=C3O"
"VZOCWMKJXRWWFI-XWKXFZRBNA-N,CHEMBL3113638,4128,A,7.17,chembl20,1290770,9606,MAOA,2549,C1(=CC=C2C(=C1)C=C(C(O2)=O)C(O)=O)N(=O)=O"
